time,req_id,current_decode_position,memory_freed,running_count_same_position,total_running_count
7209.6572,36858,0,20,13,330
7209.6572,36859,0,20,12,329
7209.6572,36752,0,20,22,339
7209.6572,36753,0,20,21,338
7209.6572,36851,0,20,20,337
7209.6572,36748,0,20,26,343
7209.6572,36749,0,20,25,342
7209.6572,36750,0,20,24,341
7209.6572,36751,0,20,23,340
7212.8516,36748,0,20,32,338
7212.8516,36749,0,20,31,337
7212.8516,36750,0,20,30,336
7212.8516,36751,0,20,29,335
7216.0504,36892,0,20,6,333
7216.0504,36893,0,20,5,332
7216.0504,36894,0,20,4,331
7216.0504,36895,0,20,3,330
7216.0504,36896,0,20,2,329
7216.0504,36897,0,20,1,328
7216.0504,36752,1,21,28,327
7216.0504,36753,1,21,27,326
7216.0504,36851,1,21,26,325
7216.0504,36890,0,20,8,335
7216.0504,36891,0,20,7,334
7216.0504,36748,0,20,14,341
7216.0504,36749,0,20,13,340
7216.0504,36750,0,20,12,339
7216.0504,36751,0,20,11,338
7216.0504,36888,0,20,10,337
7216.0504,36889,0,20,9,336
7219.2432,36748,0,20,38,338
7219.2432,36749,0,20,37,337
7219.2432,36750,0,20,36,336
7219.2432,36751,0,20,35,335
7219.2432,36888,0,20,34,334
7219.2432,36889,0,20,33,333
7222.4398,36925,0,20,2,327
7222.4398,36926,0,20,1,326
7222.4398,36890,1,21,32,325
7222.4398,36891,1,21,31,324
7222.4398,36923,0,20,4,329
7222.4398,36924,0,20,3,328
7222.4398,36919,0,20,8,333
7222.4398,36920,0,20,7,332
7222.4398,36921,0,20,6,331
7222.4398,36922,0,20,5,330
7222.4398,36748,0,20,14,339
7222.4398,36749,0,20,13,338
7222.4398,36750,0,20,12,337
7222.4398,36751,0,20,11,336
7222.4398,36888,0,20,10,335
7222.4398,36889,0,20,9,334
7225.6367,36925,0,20,20,327
7225.6367,36926,0,20,19,326
7225.6367,36890,0,20,18,325
7225.6367,36891,0,20,17,324
7225.6367,36923,0,20,22,329
7225.6367,36924,0,20,21,328
7225.6367,36919,0,20,26,333
7225.6367,36920,0,20,25,332
7225.6367,36921,0,20,24,331
7225.6367,36922,0,20,23,330
7225.6367,36748,0,20,32,339
7225.6367,36749,0,20,31,338
7225.6367,36750,0,20,30,337
7225.6367,36751,0,20,29,336
7225.6367,36888,0,20,28,335
7225.6367,36889,0,20,27,334
7228.8346,36925,0,20,26,330
7228.8346,36926,0,20,25,329
7228.8346,36890,0,20,24,328
7228.8346,36891,0,20,23,327
7228.8346,36943,0,20,22,326
7228.8346,36923,0,20,28,332
7228.8346,36924,0,20,27,331
7228.8346,36919,0,20,32,336
7228.8346,36920,0,20,31,335
7228.8346,36921,0,20,30,334
7228.8346,36922,0,20,29,333
7228.8346,36748,0,20,38,342
7228.8346,36749,0,20,37,341
7228.8346,36750,0,20,36,340
7228.8346,36751,0,20,35,339
7228.8346,36888,0,20,34,338
7228.8346,36889,0,20,33,337
7232.0276,36923,0,20,18,327
7232.0276,36924,0,20,17,326
7232.0276,36919,0,20,22,331
7232.0276,36920,0,20,21,330
7232.0276,36921,0,20,20,329
7232.0276,36922,0,20,19,328
7232.0276,36748,0,20,28,337
7232.0276,36749,0,20,27,336
7232.0276,36750,0,20,26,335
7232.0276,36751,0,20,25,334
7232.0276,36888,0,20,24,333
7232.0276,36889,0,20,23,332
7235.2223,36923,0,20,13,326
7235.2223,36924,0,20,12,325
7235.2223,36976,0,20,11,324
7235.2223,36977,0,20,10,323
7235.2223,36978,0,20,9,322
7235.2223,36919,0,20,17,330
7235.2223,36920,0,20,16,329
7235.2223,36921,0,20,15,328
7235.2223,36922,0,20,14,327
7235.2223,36748,0,20,23,336
7235.2223,36749,0,20,22,335
7235.2223,36750,0,20,21,334
7235.2223,36751,0,20,20,333
7235.2223,36888,0,20,19,332
7235.2223,36889,0,20,18,331
7238.4173,36923,0,20,3,318
7238.4173,36924,0,20,2,317
7238.4173,36976,0,20,1,316
7238.4173,36979,1,21,8,315
7238.4173,36980,1,21,7,314
7238.4173,36981,1,21,6,313
7238.4173,36919,0,20,7,322
7238.4173,36920,0,20,6,321
7238.4173,36921,0,20,5,320
7238.4173,36922,0,20,4,319
7238.4173,36748,0,20,13,328
7238.4173,36749,0,20,12,327
7238.4173,36750,0,20,11,326
7238.4173,36751,0,20,10,325
7238.4173,36888,0,20,9,324
7238.4173,36889,0,20,8,323
7241.6152,36919,0,20,48,330
7241.6152,36920,0,20,47,329
7241.6152,36921,0,20,46,328
7241.6152,36922,0,20,45,327
7241.6152,36748,0,20,54,336
7241.6152,36749,0,20,53,335
7241.6152,36750,0,20,52,334
7241.6152,36751,0,20,51,333
7241.6152,36888,0,20,50,332
7241.6152,36889,0,20,49,331
7244.8150,36919,0,20,16,331
7244.8150,36920,0,20,15,330
7244.8150,36921,0,20,14,329
7244.8150,36922,0,20,13,328
7244.8150,37023,0,20,12,327
7244.8150,37024,0,20,11,326
7244.8150,37025,0,20,10,325
7244.8150,37026,0,20,9,324
7244.8150,37027,0,20,8,323
7244.8150,37028,0,20,7,322
7244.8150,37029,0,20,6,321
7244.8150,36748,0,20,22,337
7244.8150,36749,0,20,21,336
7244.8150,36750,0,20,20,335
7244.8150,36751,0,20,19,334
7244.8150,36888,0,20,18,333
7244.8150,36889,0,20,17,332
7248.0084,36748,0,20,34,332
7248.0084,36749,0,20,33,331
7248.0084,36750,0,20,32,330
7248.0084,36751,0,20,31,329
7248.0084,36888,0,20,30,328
7248.0084,36889,0,20,29,327
7257.4139,37083,0,20,20,332
7257.4139,37084,0,20,19,331
7257.4139,37085,0,20,18,330
7279.0320,37197,0,20,14,330
7279.0320,37198,0,20,13,329
7279.0320,37199,0,20,12,328
7285.2825,37229,0,20,11,329
7285.2825,37230,0,20,10,328
7285.2825,37231,0,20,9,327
7285.2825,37232,0,20,8,326
7297.9594,37284,0,20,14,329
7297.9594,37285,0,20,13,328
7297.9594,37286,0,20,12,327
7297.9594,37287,0,20,11,326
7297.9594,37288,0,20,10,325
7297.9594,37289,0,20,9,324
7297.9594,37290,0,20,8,323
7297.9594,37291,0,20,7,322
7297.9594,37292,0,20,6,321
7297.9594,37293,0,20,5,320
7297.9594,37294,0,20,4,319
7708.6798,39400,0,20,22,329
7708.6798,39401,0,20,21,328
7708.6798,39402,0,20,20,327
7708.6798,39403,0,20,19,326
7708.6798,39397,0,20,25,332
7708.6798,39398,0,20,24,331
7708.6798,39399,0,20,23,330
7711.8800,39422,0,20,20,330
7711.8800,39423,0,20,19,329
7711.8800,39424,0,20,18,328
7711.8800,39425,0,20,17,327
7711.8800,39426,0,20,16,326
7711.8800,39427,0,20,15,325
7711.8800,39428,0,20,14,324
7711.8800,39400,0,20,24,334
7711.8800,39401,0,20,23,333
7711.8800,39402,0,20,22,332
7711.8800,39403,0,20,21,331
7711.8800,39397,0,20,27,337
7711.8800,39398,0,20,26,336
7711.8800,39399,0,20,25,335
7715.0746,39400,0,20,32,333
7715.0746,39401,0,20,31,332
7715.0746,39402,0,20,30,331
7715.0746,39403,0,20,29,330
7715.0746,39397,0,20,35,336
7715.0746,39398,0,20,34,335
7715.0746,39399,0,20,33,334
7718.2722,39397,0,20,23,334
7718.2722,39398,0,20,22,333
7718.2722,39399,0,20,21,332
7724.6715,39500,0,20,13,330
7724.6715,39501,0,20,12,329
7724.6715,39493,0,20,20,337
7724.6715,39494,0,20,19,336
7724.6715,39495,0,20,18,335
7724.6715,39496,0,20,17,334
7724.6715,39497,0,20,16,333
7724.6715,39498,0,20,15,332
7724.6715,39499,0,20,14,331
7727.8658,39493,0,20,19,333
7727.8658,39494,0,20,18,332
7727.8658,39495,0,20,17,331
7727.8658,39496,0,20,16,330
7727.8658,39497,0,20,15,329
7727.8658,39498,0,20,14,328
7727.8658,39499,0,20,13,327
7731.0621,39493,0,20,21,334
7731.0621,39494,0,20,20,333
7731.0621,39495,0,20,19,332
7731.0621,39496,0,20,18,331
7731.0621,39497,0,20,17,330
7731.0621,39498,0,20,16,329
7731.0621,39499,0,20,15,328
7731.0621,39523,0,20,14,327
7731.0621,39524,0,20,13,326
7731.0621,39525,0,20,12,325
7731.0621,39526,0,20,11,324
7793.5832,39836,0,20,19,329
7793.5832,39837,0,20,18,328
7793.5832,39838,0,20,17,327
7806.0676,39906,0,20,20,331
7806.0676,39905,0,20,21,332
7809.2693,39906,0,20,15,332
7809.2693,39926,0,20,14,331
7809.2693,39927,0,20,13,330
7809.2693,39928,0,20,12,329
7809.2693,39929,0,20,11,328
7809.2693,39930,0,20,10,327
7809.2693,39905,0,20,16,333
7812.4665,39906,0,20,22,332
7812.4665,39926,0,20,21,331
7812.4665,39927,0,20,20,330
7812.4665,39928,0,20,19,329
7812.4665,39929,0,20,18,328
7812.4665,39930,0,20,17,327
7812.4665,39905,0,20,23,333
7815.6657,39906,0,20,27,336
7815.6657,39926,0,20,26,335
7815.6657,39927,0,20,25,334
7815.6657,39928,0,20,24,333
7815.6657,39929,0,20,23,332
7815.6657,39930,0,20,22,331
7815.6657,39956,0,20,21,330
7815.6657,39957,0,20,20,329
7815.6657,39958,0,20,19,328
7815.6657,39959,0,20,18,327
7815.6657,39905,0,20,28,337
7818.8604,39905,0,20,25,331
7822.0582,39905,0,20,10,332
7822.0582,39991,0,20,9,331
7822.0582,39992,0,20,8,330
7822.0582,39993,0,20,7,329
7822.0582,39994,0,20,6,328
7822.0582,39995,0,20,5,327
7822.0582,39996,0,20,4,326
7822.0582,39997,0,20,3,325
7822.0582,39998,0,20,2,324
7822.0582,39999,0,20,1,323
